WRIST.x,WRIST.y,WRIST.z,THUMB_CMC.x,THUMB_CMC.y,THUMB_CMC.z,THUMB_MCP.x,THUMB_MCP.y,THUMB_MCP.z,THUMB_IP.x,THUMB_IP.y,THUMB_IP.z,THUMB_TIP.x,THUMB_TIP.y,THUMB_TIP.z,INDEX_FINGER_MCP.x,INDEX_FINGER_MCP.y,INDEX_FINGER_MCP.z,INDEX_FINGER_PIP.x,INDEX_FINGER_PIP.y,INDEX_FINGER_PIP.z,INDEX_FINGER_DIP.x,INDEX_FINGER_DIP.y,INDEX_FINGER_DIP.z,INDEX_FINGER_TIP.x,INDEX_FINGER_TIP.y,INDEX_FINGER_TIP.z,MIDDLE_FINGER_MCP.x,MIDDLE_FINGER_MCP.y,MIDDLE_FINGER_MCP.z,MIDDLE_FINGER_PIP.x,MIDDLE_FINGER_PIP.y,MIDDLE_FINGER_PIP.z,MIDDLE_FINGER_DIP.x,MIDDLE_FINGER_DIP.y,MIDDLE_FINGER_DIP.z,MIDDLE_FINGER_TIP.x,MIDDLE_FINGER_TIP.y,MIDDLE_FINGER_TIP.z,RING_FINGER_MCP.x,RING_FINGER_MCP.y,RING_FINGER_MCP.z,RING_FINGER_PIP.x,RING_FINGER_PIP.y,RING_FINGER_PIP.z,RING_FINGER_DIP.x,RING_FINGER_DIP.y,RING_FINGER_DIP.z,RING_FINGER_TIP.x,RING_FINGER_TIP.y,RING_FINGER_TIP.z,PINKY_MCP.x,PINKY_MCP.y,PINKY_MCP.z,PINKY_PIP.x,PINKY_PIP.y,PINKY_PIP.z,PINKY_DIP.x,PINKY_DIP.y,PINKY_DIP.z,PINKY_TIP.x,PINKY_TIP.y,PINKY_TIP.z,TIME
0.44483256340026855,0.5262315273284912,0.0,0.43941178917884827,0.5604755282402039,0.000744381221011281,0.4247051179409027,0.5829740166664124,0.00021408854809124023,0.41054829955101013,0.5893238186836243,-0.0007655907538719475,0.40104585886001587,0.5883812308311462,-0.0014710754621773958,0.41456279158592224,0.5765115022659302,-0.0017198515124619007,0.39806699752807617,0.5893362760543823,-0.005161515902727842,0.390668660402298,0.6021206378936768,-0.005996030289679766,0.3863890767097473,0.6130353212356567,-0.005849213805049658,0.411019891500473,0.558202862739563,-0.004188569262623787,0.39324861764907837,0.565739095211029,-0.007433990016579628,0.38126039505004883,0.5718730092048645,-0.008233692497015,0.3717714250087738,0.576195478439331,-0.00880682934075594,0.4090177118778229,0.5394417643547058,-0.006877503357827663,0.3917710483074188,0.545792818069458,-0.010617772117257118,0.37971198558807373,0.5509712100028992,-0.011806321330368519,0.3696681559085846,0.5551251173019409,-0.012472951784729958,0.40831369161605835,0.5201747417449951,-0.00947055034339428,0.39365220069885254,0.5245527029037476,-0.01244380883872509,0.3843638002872467,0.5292173027992249,-0.013441553339362144,0.37609755992889404,0.5337225198745728,-0.0139582809060812,4.175095499999998
0.4106965959072113,0.5317077040672302,0.0,0.3988661468029022,0.5053686499595642,0.000777830951847136,0.3869999647140503,0.4883314073085785,0.002326472196727991,0.37669816613197327,0.4763187766075134,0.002316028345376253,0.36913633346557617,0.46368634700775146,0.0029434598982334137,0.36941084265708923,0.5211399793624878,0.011180710047483444,0.3533077836036682,0.5300383567810059,0.010618039406836033,0.35140517354011536,0.5326364040374756,0.010989769361913204,0.35572728514671326,0.5325025320053101,0.012175377458333969,0.3713187873363495,0.5447001457214355,0.008641399443149567,0.3561607301235199,0.557300865650177,0.009154719300568104,0.35458317399024963,0.5600157380104065,0.010518180206418037,0.3595567047595978,0.5593101382255554,0.012445175088942051,0.3779245913028717,0.5647566914558411,0.004789804108440876,0.3644208312034607,0.5781819224357605,0.0037753472570329905,0.36142683029174805,0.5823864936828613,0.0052031963132321835,0.36431723833084106,0.5816455483436584,0.007362938020378351,0.3868250846862793,0.5805215239524841,0.0001880454074125737,0.37998417019844055,0.5981497764587402,-0.0012503850739449263,0.3771240711212158,0.6061687469482422,-0.0007652781205251813,0.3774127960205078,0.6104230284690857,0.000868043105583638,4.277794800000038
0.40811553597450256,0.5311942100524902,0.0,0.4010447859764099,0.5035953521728516,-0.004285149741917849,0.3918134868144989,0.4850480556488037,-0.006592258345335722,0.38372427225112915,0.47449252009391785,-0.009916272945702076,0.3778311312198639,0.4620736241340637,-0.012982945889234543,0.3726639151573181,0.5154032707214355,-0.001208928064443171,0.35820233821868896,0.5245678424835205,-0.005894574336707592,0.3590695858001709,0.526697039604187,-0.008159239776432514,0.36460378766059875,0.5250471234321594,-0.008852023631334305,0.3746730387210846,0.5389769673347473,-0.003066085744649172,0.3597833216190338,0.549159049987793,-0.007755829021334648,0.3592493236064911,0.5527176856994629,-0.009614139795303345,0.36449047923088074,0.5525081753730774,-0.009796127676963806,0.3795721232891083,0.5583506226539612,-0.0060394881293177605,0.3663116991519928,0.5717554092407227,-0.011089298874139786,0.3642735779285431,0.576387882232666,-0.01250735018402338,0.3673284649848938,0.5756629705429077,-0.012240455485880375,0.38728660345077515,0.5746796727180481,-0.009909757412970066,0.3801371157169342,0.5932708978652954,-0.01419121865183115,0.3781709671020508,0.6020669937133789,-0.015658244490623474,0.379565566778183,0.6054775714874268,-0.015566711314022541,4.325015300000018
0.4104923605918884,0.5334550738334656,0.0,0.4074901342391968,0.5044344067573547,-0.0034134387969970703,0.4003797471523285,0.48432812094688416,-0.0054260920733213425,0.39384692907333374,0.47287872433662415,-0.008400492370128632,0.38951677083969116,0.45980513095855713,-0.011238307692110538,0.37864845991134644,0.5122985243797302,-0.0012530745007097721,0.3653181791305542,0.5174466371536255,-0.005201506428420544,0.364046573638916,0.5219961404800415,-0.00681107584387064,0.366402804851532,0.5252230167388916,-0.007191964890807867,0.3785755932331085,0.5360133647918701,-0.0032652185764163733,0.3649430572986603,0.5436010360717773,-0.007072796579450369,0.3631143867969513,0.5490418076515198,-0.00781073234975338,0.3657485544681549,0.5533822774887085,-0.007463500369340181,0.3821413516998291,0.5564850568771362,-0.006189566571265459,0.3696998953819275,0.5666049718856812,-0.010621028020977974,0.36670100688934326,0.5714717507362366,-0.011193888261914253,0.36765536665916443,0.5736308097839355,-0.010554912500083447,0.3888167440891266,0.5739551782608032,-0.009923647157847881,0.3811233341693878,0.5906197428703308,-0.013932660222053528,0.37786245346069336,0.5998073816299438,-0.015084824524819851,0.37764087319374084,0.6057533025741577,-0.014887630939483643,4.368816700000025
0.41767680644989014,0.562499463558197,0.0,0.4298574924468994,0.5705530643463135,-0.011499793268740177,0.4394391179084778,0.569647490978241,-0.02111959457397461,0.4459783732891083,0.5720741152763367,-0.030066080391407013,0.45624685287475586,0.579590380191803,-0.03976241499185562,0.42978817224502563,0.5381551384925842,-0.02714354172348976,0.43105560541152954,0.5218875408172607,-0.03956020250916481,0.431979775428772,0.5173211097717285,-0.045832566916942596,0.43155422806739807,0.5167155861854553,-0.049247339367866516,0.41623860597610474,0.5329912900924683,-0.027636811137199402,0.41574591398239136,0.5153505802154541,-0.03976309299468994,0.41471049189567566,0.5106043219566345,-0.043676093220710754,0.4124453067779541,0.5115290284156799,-0.04596327245235443,0.4048718214035034,0.5357419848442078,-0.02838864177465439,0.40145790576934814,0.5175381898880005,-0.04016009345650673,0.3991450369358063,0.5113095045089722,-0.04354473948478699,0.3958662748336792,0.5099486708641052,-0.04484228789806366,0.3953201472759247,0.5438500642776489,-0.029841024428606033,0.3877662718296051,0.5317106246948242,-0.03927880898118019,0.38176360726356506,0.5276468396186829,-0.04252799227833748,0.37557369470596313,0.5283779501914978,-0.0440467894077301,0.015863399999943795
0.41875356435775757,0.5628199577331543,0.0,0.4309304654598236,0.5663290619850159,-0.009312539361417294,0.4399840831756592,0.5623409748077393,-0.016682017594575882,0.4472781717777252,0.5620548129081726,-0.023601841181516647,0.45780834555625916,0.5641647577285767,-0.031165778636932373,0.4279216229915619,0.5351992845535278,-0.021302297711372375,0.4260789752006531,0.5218425393104553,-0.031183689832687378,0.4253034293651581,0.5174474716186523,-0.03590564429759979,0.423686683177948,0.5157559514045715,-0.03840291127562523,0.41463491320610046,0.5352360010147095,-0.022060483694076538,0.4111785888671875,0.5217096209526062,-0.031841862946748734,0.40897485613822937,0.5191420316696167,-0.03435046970844269,0.4065261781215668,0.5201916098594666,-0.035787682980298996,0.4043828248977661,0.5411946773529053,-0.02309717983007431,0.39811116456985474,0.5271512269973755,-0.03352372348308563,0.39485397934913635,0.5241971015930176,-0.035813380032777786,0.39157384634017944,0.5236650705337524,-0.03639142960309982,0.3962514102458954,0.5514660477638245,-0.024681761860847473,0.38657140731811523,0.5448238253593445,-0.03327764943242073,0.38044804334640503,0.545844316482544,-0.035609170794487,0.3752346336841583,0.5485675930976868,-0.03636087477207184,0.06364929999995184
0.43390020728111267,0.5206539630889893,0.0,0.42634421586990356,0.49889665842056274,-0.0034735158551484346,0.4156244099140167,0.4922027885913849,-0.003181897336617112,0.4094233810901642,0.4868820011615753,-0.0036078747361898422,0.4062114357948303,0.4718753695487976,-0.004086601547896862,0.39947548508644104,0.5294616222381592,0.005500293802469969,0.38877153396606445,0.5430766344070435,0.0039021302945911884,0.38805606961250305,0.5521675944328308,0.0026524143759161234,0.39026230573654175,0.5583658814430237,0.002453622641041875,0.4033854007720947,0.5517981648445129,0.004752034321427345,0.394008070230484,0.5665460228919983,0.004485556855797768,0.39267247915267944,0.5772507786750793,0.003840607823804021,0.3951013684272766,0.584736168384552,0.003681782865896821,0.4100083112716675,0.5677310824394226,0.0025413131806999445,0.401210218667984,0.5838002562522888,0.00026269021327607334,0.398326575756073,0.594659686088562,-0.0011967649916186929,0.39846858382225037,0.6021211743354797,-0.0013466436648741364,0.41853129863739014,0.5790397524833679,-0.0005973032093606889,0.41471078991889954,0.5973168015480042,-0.0037651346065104008,0.41409602761268616,0.6099505424499512,-0.005322685465216637,0.4151831269264221,0.6202877163887024,-0.0053823478519916534,0.20023079999998572
0.423572838306427,0.5442574620246887,0.0,0.4380965828895569,0.544563889503479,-0.012754395604133606,0.45015332102775574,0.544054388999939,-0.022083986550569534,0.4556381106376648,0.5523590445518494,-0.02940480224788189,0.4608740210533142,0.5652196407318115,-0.036362554877996445,0.4303702116012573,0.5058327913284302,-0.02578621730208397,0.4269680380821228,0.4884588122367859,-0.033265672624111176,0.4238811135292053,0.48462560772895813,-0.03550444915890694,0.4224965274333954,0.48859599232673645,-0.03629991412162781,0.4155115485191345,0.5084649920463562,-0.023299794644117355,0.4099288880825043,0.4959682822227478,-0.029107851907610893,0.4057312607765198,0.4933341145515442,-0.028201961889863014,0.40329480171203613,0.49558815360069275,-0.028146468102931976,0.4048953056335449,0.517763078212738,-0.02073546126484871,0.39923253655433655,0.5090624690055847,-0.0249773021787405,0.3974452614784241,0.5086247324943542,-0.022902801632881165,0.39694690704345703,0.5130053758621216,-0.02192571572959423,0.3979906737804413,0.531498908996582,-0.019416512921452522,0.3887702226638794,0.5235995054244995,-0.023621797561645508,0.3823678195476532,0.519288957118988,-0.023865262046456337,0.3785157799720764,0.520256519317627,-0.023771988227963448,0.45531019999998534
0.421641081571579,0.5651246309280396,0.0,0.43542999029159546,0.5738905072212219,-0.009470206685364246,0.44727522134780884,0.57225501537323,-0.01769586093723774,0.4548070728778839,0.5762921571731567,-0.025411807000637054,0.461912602186203,0.5862117409706116,-0.03339246287941933,0.44104766845703125,0.5347995758056641,-0.01921575516462326,0.4432125389575958,0.5136343240737915,-0.02739085629582405,0.4423236548900604,0.5059652328491211,-0.03135276213288307,0.4406285583972931,0.5049218535423279,-0.03346026688814163,0.4269331097602844,0.5262324213981628,-0.01947931759059429,0.42740604281425476,0.5017985105514526,-0.027068274095654488,0.42596179246902466,0.4985836148262024,-0.029031652957201004,0.4248546361923218,0.5032280683517456,-0.02996380813419819,0.41467753052711487,0.5253278017044067,-0.020010914653539658,0.4116915762424469,0.5022878646850586,-0.026348590850830078,0.41062894463539124,0.49648407101631165,-0.027372736483812332,0.41009682416915894,0.4976270794868469,-0.027660343796014786,0.40362241864204407,0.530209481716156,-0.021505694836378098,0.39595827460289,0.5142192840576172,-0.02637774497270584,0.39103153347969055,0.5063238143920898,-0.027949964627623558,0.38747861981391907,0.5036614537239075,-0.028731057420372963,0.4994037000000162
0.4245348572731018,0.5578680038452148,0.0,0.43714654445648193,0.5687166452407837,-0.012921364977955818,0.44698503613471985,0.5724533200263977,-0.023826709017157555,0.4526892304420471,0.5801481008529663,-0.03407098725438118,0.46035176515579224,0.5927378535270691,-0.04508032649755478,0.4418315589427948,0.5358851552009583,-0.02984355203807354,0.443748414516449,0.5175285935401917,-0.0436042882502079,0.44534799456596375,0.5131666660308838,-0.0509907603263855,0.4459701180458069,0.5121321082115173,-0.055303025990724564,0.42818310856819153,0.5269142985343933,-0.030789200216531754,0.4308321475982666,0.5064597129821777,-0.04465319216251373,0.43085265159606934,0.5045459866523743,-0.0496288537979126,0.4291703402996063,0.5076571106910706,-0.05250280350446701,0.41576215624809265,0.5252411961555481,-0.03199806809425354,0.41481316089630127,0.5058760643005371,-0.044400982558727264,0.41454461216926575,0.5023141503334045,-0.04801702871918678,0.41361644864082336,0.5028862357139587,-0.049602705985307693,0.4040668308734894,0.5300431251525879,-0.03417813032865524,0.39715611934661865,0.5130687355995178,-0.044210415333509445,0.3928663730621338,0.5059881210327148,-0.04794904589653015,0.38919126987457275,0.5036195516586304,-0.04983887821435928,0.5478463999999121
0.42325878143310547,0.5613102912902832,0.0,0.4356650114059448,0.5714554190635681,-0.012424357235431671,0.4457625150680542,0.5720260143280029,-0.022708337754011154,0.45201683044433594,0.5764485597610474,-0.03230767697095871,0.46173566579818726,0.5877174735069275,-0.04273691028356552,0.4403949975967407,0.537892758846283,-0.028369106352329254,0.44241800904273987,0.5173835158348083,-0.04149722680449486,0.4432185888290405,0.5121772885322571,-0.04863346368074417,0.44287005066871643,0.5115606784820557,-0.05276583880186081,0.42653247714042664,0.5301788449287415,-0.0292079895734787,0.42809996008872986,0.5070717930793762,-0.042191121727228165,0.4274974465370178,0.5022469162940979,-0.047305818647146225,0.4258134663105011,0.503527820110321,-0.050425417721271515,0.4141734540462494,0.5294539928436279,-0.030363693833351135,0.41271865367889404,0.5071721076965332,-0.04240697994828224,0.4115372598171234,0.5007575154304504,-0.04674135148525238,0.4101368188858032,0.49920523166656494,-0.04890858754515648,0.4030418395996094,0.5348009467124939,-0.03236505016684532,0.39620524644851685,0.5187003016471863,-0.04219755902886391,0.39104464650154114,0.5119872689247131,-0.046166155487298965,0.3865341246128082,0.509567141532898,-0.048329081386327744,0.5974592999999686
0.42234233021736145,0.5657647252082825,0.0,0.4348745346069336,0.5721991658210754,-0.010240324772894382,0.4451551139354706,0.5687727332115173,-0.01837749220430851,0.4523724317550659,0.5695974230766296,-0.026037853211164474,0.46240708231925964,0.5799158215522766,-0.03445319086313248,0.4366883635520935,0.538670539855957,-0.02378305047750473,0.4386993646621704,0.5193724632263184,-0.03468180075287819,0.4391942620277405,0.5134548544883728,-0.04020087793469429,0.43855544924736023,0.5101926326751709,-0.04335872828960419,0.42334240674972534,0.5324994325637817,-0.024799900129437447,0.42387640476226807,0.5121755599975586,-0.034968554973602295,0.42307788133621216,0.5067233443260193,-0.038135431706905365,0.4214308261871338,0.5056551694869995,-0.04029921069741249,0.4118962287902832,0.5335804224014282,-0.02613486349582672,0.4093013107776642,0.5132995843887329,-0.036435630172491074,0.40765711665153503,0.5059929490089417,-0.03950769081711769,0.40572792291641235,0.5021864771842957,-0.04103776812553406,0.40188562870025635,0.5403700470924377,-0.028162358328700066,0.39410537481307983,0.5273091793060303,-0.03671145439147949,0.38815510272979736,0.5231160521507263,-0.039601344615221024,0.38269463181495667,0.5219426155090332,-0.04108323156833649,0.6643808999999692
0.4472515881061554,0.5226059556007385,0.0,0.440777063369751,0.4989545941352844,-0.00494411401450634,0.42887941002845764,0.4827008843421936,-0.008157691918313503,0.42251861095428467,0.4719248414039612,-0.012607748620212078,0.4208061695098877,0.4581407904624939,-0.017294790595769882,0.4093761444091797,0.5093768239021301,-0.005578244104981422,0.3962628245353699,0.5179427862167358,-0.013670115731656551,0.3975496292114258,0.5305643081665039,-0.01778700016438961,0.40320730209350586,0.5408811569213867,-0.01972087100148201,0.4105056822299957,0.5340533256530762,-0.008460265584290028,0.4000081717967987,0.549303412437439,-0.017478471621870995,0.40187910199165344,0.562587320804596,-0.021156921982765198,0.40914034843444824,0.5724900960922241,-0.022538816556334496,0.4160981774330139,0.5529511570930481,-0.012314019724726677,0.40646737813949585,0.5707611441612244,-0.022368427366018295,0.4072558283805847,0.583939254283905,-0.024925557896494865,0.41137266159057617,0.5924749970436096,-0.024992575868964195,0.42414262890815735,0.5685982704162598,-0.016855278983712196,0.4181905686855316,0.5901980400085449,-0.025464870035648346,0.4193231761455536,0.6058024168014526,-0.027746442705392838,0.4219560921192169,0.615958571434021,-0.027726415544748306,0.81488760000002
0.4519103765487671,0.5086437463760376,0.0,0.4442405104637146,0.48202136158943176,-0.003063012845814228,0.4324162006378174,0.47181493043899536,-0.0025549421552568674,0.42464861273765564,0.4709334373474121,-0.00287062581628561,0.422547310590744,0.46516352891921997,-0.003006229642778635,0.4110078513622284,0.5153627395629883,0.006746535189449787,0.399861216545105,0.5264648795127869,0.005360932555049658,0.3988732695579529,0.5358749032020569,0.004766370635479689,0.40154919028282166,0.5434662103652954,0.005163388326764107,0.4126020669937134,0.5389226078987122,0.005931753199547529,0.4006202518939972,0.5531989932060242,0.005720456130802631,0.39936503767967224,0.5621733069419861,0.0060617802664637566,0.4030161499977112,0.5690243244171143,0.00698199262842536,0.418334424495697,0.5569420456886292,0.003467415925115347,0.4065064489841461,0.5722600221633911,0.0011190627701580524,0.40365830063819885,0.5814374685287476,0.0007381672621704638,0.4058549106121063,0.5878720283508301,0.0016484612133353949,0.4276989698410034,0.5708708167076111,8.015055641408253e-07,0.42161500453948975,0.5901319980621338,-0.0030679763294756413,0.42075327038764954,0.6016799211502075,-0.003937035799026489,0.42348402738571167,0.61074298620224,-0.003231094917282462,0.860699699999941
0.45327019691467285,0.510306179523468,0.0,0.44719481468200684,0.4836246967315674,-0.0028295719530433416,0.43732669949531555,0.469062864780426,-0.003116050735116005,0.42880916595458984,0.4681929349899292,-0.003935850691050291,0.42543670535087585,0.47242698073387146,-0.004532678984105587,0.41209709644317627,0.5152331590652466,0.0049001299776136875,0.39931583404541016,0.5244576334953308,0.004144915379583836,0.3983501195907593,0.5334939956665039,0.0037891892716288567,0.4012916386127472,0.5414292216300964,0.00425344705581665,0.4124149978160858,0.5392054915428162,0.004373400006443262,0.40142127871513367,0.5509518384933472,0.004587172996252775,0.4001285433769226,0.5597367882728577,0.004819766618311405,0.40382012724876404,0.567072331905365,0.005463911686092615,0.4177848994731903,0.5584656596183777,0.0025537428446114063,0.40749692916870117,0.5719771981239319,0.0013517136685550213,0.4046059250831604,0.5809276103973389,0.0007357975118793547,0.40709981322288513,0.5872018933296204,0.0009421354625374079,0.4269816279411316,0.5734753012657166,-0.00014648314390797168,0.4213571846485138,0.5915010571479797,-0.002138364827260375,0.41994577646255493,0.6023966073989868,-0.0031011002138257027,0.4227783977985382,0.610639750957489,-0.002912182593718171,0.9091738999999279
0.4427020847797394,0.5590924024581909,0.0,0.42692768573760986,0.5525630712509155,-0.001524126622825861,0.4126495122909546,0.5329287648200989,-0.003326857229694724,0.4041256308555603,0.5162345170974731,-0.005334190558642149,0.39611873030662537,0.5063579678535461,-0.0075078061781823635,0.41729867458343506,0.5280280709266663,-0.005795866716653109,0.40910038352012634,0.5171561241149902,-0.010034920647740364,0.4038005471229553,0.5093386173248291,-0.011775633320212364,0.39871954917907715,0.5051250457763672,-0.012734989635646343,0.4276372790336609,0.5245710611343384,-0.00801508966833353,0.4240044951438904,0.509537935256958,-0.012564422562718391,0.42187532782554626,0.5007832646369934,-0.01347244344651699,0.41994404792785645,0.49656805396080017,-0.014027581550180912,0.4393661916255951,0.5237958431243896,-0.010363438166677952,0.43793734908103943,0.5096238255500793,-0.01569688692688942,0.43709713220596313,0.5035639405250549,-0.015907099470496178,0.43519195914268494,0.5019217133522034,-0.015491524711251259,0.4514845013618469,0.5255992412567139,-0.012806355953216553,0.4526541829109192,0.5127131342887878,-0.0178199615329504,0.4518011212348938,0.5108034610748291,-0.01845044270157814,0.4496390223503113,0.51223224401474,-0.01807543821632862,1.1651138999999375
